frame_id,time,country_code,scraped_weather,collection_car,road_type,road_condition,time_of_day,num_lane_instances,num_vehicles,num_vulnerable_vehicles,num_pedestrians,num_traffic_lights,num_traffic_signs,longitude,latitude,solar_angle_elevation
767,2021-04-15T07:20:26.217611Z,PL,rain,india,city,wet,day,2.0,14.0,19.0,3.0,31.0,47.0,20.96988408900568,52.22867968367061,32.21574606499679
768,2021-04-15T14:53:28.220705Z,PL,rain,india,city,normal,day,3.0,15.0,1.0,10.0,5.0,9.0,21.013146090572256,52.19684044638313,23.70954690406299
771,2021-05-04T15:05:46.882722Z,PL,cloudy,golf,city,normal,day,3.0,33.0,1.0,8.0,5.0,12.0,21.047792507974105,52.24752255678156,26.21673220699008
802,2021-04-15T11:55:39.329818Z,PL,rain,india,city,wet,day,3.0,27.0,3.0,21.0,10.0,12.0,20.97740794267119,52.24038067041132,44.94482979259472
803,2021-04-29T10:50:41.776393Z,PL,cloudy,india,city,normal,day,3.0,42.0,1.0,2.0,10.0,13.0,21.00645940946412,52.21161215802447,52.38499585392847
805,2021-04-18T15:22:30.551700Z,PL,partly-cloudy-day,india,city,normal,day,4.0,9.0,2.0,9.0,12.0,12.0,20.96551874722183,52.22833523638722,20.115223759202777
811,2021-04-29T13:11:16.891896Z,PL,cloudy,india,city,normal,day,2.0,29.0,2.0,23.0,5.0,12.0,21.023259105526723,52.20422743905913,41.27003408481702
821,2021-04-19T10:17:41.771855Z,PL,partly-cloudy-day,india,city,normal,day,10.0,36.0,5.0,2.0,21.0,33.0,20.9818626857079,52.253023549446624,49.06822295126861
826,2021-04-28T08:04:42.113364Z,PL,clear-day,india,city,normal,day,3.0,15.0,5.0,5.0,5.0,29.0,21.016029741691472,52.23662598632422,41.98304522434858
834,2021-04-22T06:38:54.669015Z,PL,cloudy,golf,city,normal,day,8.0,40.0,1.0,6.0,7.0,36.0,21.09646164542857,52.23280243078238,28.550539108538693
836,2021-04-29T13:56:46.106544Z,PL,cloudy,india,city,normal,day,4.0,32.0,2.0,4.0,19.0,49.0,20.97322392117307,52.237376063037686,35.295865992592574
850,2021-04-15T10:19:40.330736Z,PL,rain,india,city,wet,day,8.0,23.0,1.0,5.0,3.0,21.0,21.0419025190632,52.17562933827136,47.77525159612095
854,2021-04-28T17:51:02.114539Z,PL,clear-night,golf,city,normal,day,6.0,10.0,3.0,8.0,0.0,31.0,20.980802616938472,52.22953467972016,0.6111054846678314
859,2021-04-20T17:07:37.892209Z,PL,partly-cloudy-day,india,city,normal,day,8.0,15.0,1.0,7.0,5.0,24.0,21.03040792553557,52.25131812791231,4.756255204524805
861,2021-04-26T07:46:57.666738Z,PL,partly-cloudy-day,india,city,normal,day,7.0,30.0,1.0,13.0,31.0,57.0,20.983465497375875,52.22995945630897,39.07485586401793
863,2021-04-29T13:18:04.999165Z,PL,cloudy,india,city,normal,day,3.0,28.0,7.0,3.0,20.0,24.0,21.019281272204665,52.212289162806464,40.382836404069806
864,2021-04-22T05:26:24.002165Z,PL,rain,golf,city,wet,day,7.0,7.0,1.0,7.0,2.0,13.0,21.005570968478988,52.249027488799456,17.659160955026692
871,2021-04-26T05:50:30.105710Z,PL,clear-day,golf,city,normal,day,6.0,23.0,1.0,6.0,16.0,66.0,21.0322577365696,52.20709321699557,22.469413832023704
882,2021-04-27T08:51:27.220636Z,PL,partly-cloudy-day,golf,city,normal,day,1.0,19.0,2.0,18.0,20.0,67.0,21.044783331820472,52.248895346866185,46.72829850656501
887,2021-04-18T15:22:24.551582Z,PL,partly-cloudy-day,india,city,normal,day,3.0,6.0,5.0,4.0,5.0,20.0,20.96442048553335,52.228269979441016,20.115223759202777
889,2021-04-27T11:36:15.779718Z,PL,partly-cloudy-day,golf,city,normal,day,2.0,15.0,1.0,7.0,11.0,25.0,21.036914388796447,52.25568701118933,49.90113269002149
891,2021-04-19T09:31:15.225887Z,PL,partly-cloudy-day,india,city,normal,day,3.0,7.0,1.0,3.0,5.0,22.0,20.927290917086864,52.271814392417085,47.17791901163045
897,2021-05-04T15:00:12.777747Z,PL,cloudy,golf,city,normal,day,5.0,2.0,4.0,8.0,4.0,29.0,21.02963462724098,52.23895141442743,26.9838730764747
900,2021-04-18T15:25:08.221635Z,PL,partly-cloudy-day,india,city,normal,day,7.0,20.0,2.0,5.0,11.0,40.0,20.98213261003062,52.22976568931185,19.656304931434192
904,2021-04-19T09:31:00.225617Z,PL,partly-cloudy-day,india,city,normal,day,5.0,14.0,1.0,1.0,3.0,18.0,20.927028649373245,52.27191500777713,47.176891814578994
907,2021-05-04T16:30:22.997300Z,PL,cloudy,golf,city,normal,day,12.0,37.0,4.0,9.0,33.0,28.0,21.01500913468231,52.21751355349477,13.328368727168368
916,2021-04-18T16:57:01.778224Z,PL,cloudy,india,city,normal,day,20.0,13.0,1.0,2.0,31.0,47.0,20.929678142710863,52.22371951705552,5.798708859609576
919,2021-04-15T11:25:28.998755Z,PL,rain,india,city,wet,day,8.0,16.0,3.0,4.0,5.0,22.0,21.01582940477255,52.23663935573797,46.70146523435108
935,2021-05-03T17:22:32.004273Z,PL,rain,golf,city,normal,day,6.0,5.0,5.0,5.0,12.0,18.0,21.012462595265003,52.23951524878781,5.524433081567494
956,2021-04-29T14:00:00.776699Z,PL,cloudy,india,city,normal,day,2.0,36.0,4.0,7.0,1.0,35.0,20.95920727976276,52.23781635936259,34.74542102788931
962,2021-04-20T16:34:04.558912Z,PL,partly-cloudy-day,india,city,normal,day,13.0,44.0,1.0,5.0,21.0,37.0,20.978117403922173,52.23804969927305,9.66114308736887
966,2021-05-04T06:50:46.668982Z,PL,partly-cloudy-day,golf,city,wet,day,5.0,17.0,4.0,10.0,27.0,53.0,20.998114416641783,52.23622872343076,33.4929947523627
981,2021-04-15T12:31:13.666583Z,PL,rain,india,city,wet,day,11.0,23.0,3.0,3.0,2.0,33.0,20.98953101117192,52.22069572051284,41.90762156251232
991,2021-05-04T06:55:31.439808Z,PL,partly-cloudy-day,golf,city,normal,day,5.0,25.0,1.0,5.0,0.0,24.0,20.977587114682784,52.23541871536532,34.254079334595964
994,2021-04-30T05:17:33.667099Z,PL,cloudy,golf,city,normal,day,3.0,22.0,5.0,5.0,18.0,20.0,21.013155392550964,52.21698751968261,18.46088913409328
1001,2021-05-04T07:32:08.218416Z,PL,cloudy,golf,city,normal,day,4.0,25.0,4.0,5.0,23.0,66.0,20.97700668998572,52.22914123693741,39.38839174602465
1002,2021-04-22T00:41:58.443460Z,PL,partly-cloudy-night,golf,city,normal,night,12.0,13.0,3.0,1.0,33.0,41.0,20.9490537603897,52.23869275140083,-19.969638794667205
1004,2021-04-15T09:50:32.334492Z,PL,rain,india,city,normal,day,3.0,42.0,9.0,5.0,12.0,32.0,21.024010416081705,52.19937139278302,46.88258962004395
1012,2021-04-24T11:33:17.552411Z,PL,partly-cloudy-day,india,city,normal,day,14.0,17.0,0.0,20.0,17.0,59.0,21.000271216731782,52.25397292330208,49.188143934037655
1017,2021-05-04T07:42:39.328051Z,PL,cloudy,golf,city,normal,day,8.0,32.0,4.0,7.0,7.0,33.0,21.01461277574092,52.2247800119364,40.810406078398
1020,2021-04-15T11:19:41.225985Z,PL,rain,india,city,wet,day,10.0,10.0,1.0,7.0,5.0,35.0,21.02852397310757,52.23943631291194,46.972529912794414
1022,2021-04-18T16:17:39.671649Z,PL,cloudy,india,city,normal,day,3.0,8.0,2.0,7.0,25.0,43.0,20.99067011141771,52.22545515156027,11.745952372691434
1026,2021-04-15T05:50:20.997388Z,PL,snow,india,city,wet,day,5.0,30.0,3.0,6.0,16.0,40.0,21.01750688396963,52.22873376471272,19.202497072218947
1031,2021-04-27T11:47:46.891387Z,PL,partly-cloudy-day,golf,city,normal,day,7.0,42.0,0.0,11.0,8.0,29.0,20.9818311895996,52.2377892341796,49.18927124259071
1032,2021-04-20T06:55:06.443281Z,PL,partly-cloudy-day,india,city,normal,day,4.0,31.0,1.0,3.0,1.0,10.0,21.01907832014025,52.1799669007256,30.37749418066143
1041,2021-04-30T12:14:59.002377Z,PL,partly-cloudy-day,india,city,normal,day,18.0,3.0,1.0,3.0,12.0,31.0,20.935840235195307,52.23987216560517,47.79767512136244
1049,2021-05-03T17:15:09.998006Z,PL,rain,golf,city,normal,day,1.0,25.0,2.0,11.0,15.0,24.0,20.990624875734344,52.2314596077337,6.528882390830901
1053,2021-04-22T07:28:47.884123Z,PL,cloudy,golf,city,wet,day,8.0,24.0,1.0,6.0,3.0,27.0,21.07467156672785,52.24720142507988,35.61362507920423
1054,2021-04-26T09:03:12.664149Z,PL,partly-cloudy-day,golf,city,normal,day,3.0,17.0,2.0,8.0,16.0,44.0,21.004388085799384,52.2302437001028,47.4840134644015
1070,2021-04-14T11:45:52.335730Z,PL,rain,india,city,wet,day,3.0,40.0,1.0,4.0,29.0,28.0,20.98556732338813,52.22939034374748,45.291008044471326
1071,2021-04-15T18:00:14.779880Z,PL,rain,india,city,wet,twilight,2.0,13.0,0.0,9.0,10.0,30.0,21.0828547838385,52.24529765015475,-4.2924017103380265
1079,2021-04-17T10:42:00.771719Z,PL,cloudy,india,city,normal,day,2.0,25.0,0.0,13.0,8.0,33.0,20.97859390552684,52.23805627201379,48.54513444570014
1083,2021-04-29T13:30:25.112579Z,PL,cloudy,india,city,normal,day,1.0,49.0,1.0,5.0,0.0,9.0,21.00479891723119,52.24023296542024,38.79150648380113
1099,2021-04-18T15:45:38.106827Z,PL,cloudy,india,city,normal,day,14.0,10.0,8.0,3.0,25.0,31.0,21.022523667633216,52.22953964921978,16.594941520357338
1100,2021-04-24T07:03:10.108656Z,PL,partly-cloudy-day,golf,city,normal,day,8.0,14.0,2.0,1.0,8.0,34.0,20.98047749782096,52.24496725278472,32.66330323125364
1104,2021-04-30T12:12:54.666779Z,PL,partly-cloudy-day,india,city,normal,day,6.0,26.0,1.0,7.0,16.0,30.0,20.938533963214702,52.239708870401486,48.00826985482532
1107,2021-04-26T18:39:59.994892Z,PL,partly-cloudy-night,golf,city,normal,night,2.0,27.0,1.0,3.0,21.0,14.0,21.00605575132008,52.23861235305707,-6.709167918312886
1113,2021-04-14T11:20:14.443014Z,PL,rain,india,city,wet,day,3.0,25.0,1.0,4.0,9.0,22.0,20.97904953282598,52.237692605889656,46.60030542836783
1121,2021-04-15T16:30:12.886474Z,PL,rain,india,city,wet,day,9.0,50.0,1.0,5.0,33.0,42.0,21.004867408950407,52.1714332702815,9.059147851984504
1123,2021-04-15T14:27:37.893239Z,PL,rain,india,city,wet,day,3.0,18.0,1.0,6.0,8.0,26.0,21.004971960511934,52.23905704236042,27.41393858114472
1127,2021-04-15T16:32:23.888699Z,PL,rain,india,city,normal,day,6.0,42.0,1.0,6.0,15.0,13.0,21.011986667707124,52.17342134614077,8.741342601074152
1128,2021-04-28T17:51:17.448076Z,PL,clear-night,golf,city,normal,day,7.0,12.0,6.0,1.0,16.0,36.0,20.98275551701452,52.22988536772281,0.6111054846678314
1142,2021-04-15T08:04:52.329034Z,PL,rain,india,city,wet,day,7.0,31.0,1.0,5.0,21.0,34.0,21.000792903895917,52.233608762980246,37.80887341814641
1143,2021-04-29T11:34:25.889841Z,PL,cloudy,india,city,normal,day,6.0,24.0,1.0,4.0,0.0,25.0,21.02359216326227,52.17332711807141,50.68530136174507
1149,2021-04-15T12:40:15.109279Z,PL,rain,india,city,wet,day,12.0,11.0,1.0,5.0,7.0,17.0,21.000373702069155,52.20157734976717,41.01953850085879
1152,2021-05-04T16:18:31.885513Z,PL,cloudy,golf,city,normal,day,24.0,18.0,3.0,6.0,11.0,42.0,20.988986734139853,52.22457198327936,15.151733691184518
1153,2021-04-18T15:46:15.774076Z,PL,cloudy,india,city,normal,day,6.0,15.0,3.0,10.0,4.0,31.0,21.021836156484028,52.2304035450084,16.435869941903434
1165,2021-04-15T12:01:13.335663Z,PL,rain,india,city,wet,day,3.0,20.0,1.0,3.0,27.0,42.0,20.957681398795305,52.23157937158805,44.51591621581947
1169,2021-04-26T10:27:12.891836Z,PL,partly-cloudy-day,india,city,normal,day,2.0,19.0,1.0,2.0,18.0,21.0,20.98972062934996,52.22426044987794,51.56122717333517
1173,2021-04-14T07:06:53.993182Z,PL,rain,india,city,wet,day,3.0,17.0,1.0,5.0,27.0,29.0,20.996017275402483,52.23253915762248,30.103181810365243
1175,2021-04-23T11:07:45.443154Z,PL,partly-cloudy-day,india,city,wet,day,4.0,18.0,1.0,2.0,12.0,32.0,20.97212022039715,52.27173332931592,50.03778784304966
1179,2021-04-29T08:05:38.438673Z,PL,cloudy,india,city,normal,day,2.0,17.0,0.0,20.0,8.0,13.0,21.08524226706316,52.24445582794571,42.38537947092521
1191,2021-05-03T17:13:20.996532Z,PL,rain,golf,city,normal,day,4.0,14.0,19.0,0.0,20.0,45.0,20.982732818647307,52.22988455326461,6.820462255258477
1199,2021-04-29T10:58:16.884961Z,PL,cloudy,india,city,normal,day,2.0,29.0,0.0,7.0,21.0,29.0,21.00070406326867,52.19988300489547,52.23482012162141
1200,2021-05-04T14:43:17.329732Z,PL,cloudy,golf,city,normal,day,1.0,20.0,4.0,4.0,10.0,13.0,20.99002825644032,52.23131529505801,29.564640554803567
1210,2021-04-27T08:24:59.227084Z,PL,clear-day,golf,city,normal,day,2.0,23.0,1.0,11.0,14.0,24.0,21.10793083826416,52.24117967997584,44.03119566265257
1212,2021-05-04T06:30:16.551814Z,PL,partly-cloudy-day,golf,city,wet,day,2.0,29.0,3.0,7.0,15.0,45.0,20.98060962839986,52.23639070678508,30.530720183912152
1216,2021-04-14T10:49:40.778478Z,PL,rain,india,city,wet,day,6.0,29.0,1.0,2.0,14.0,28.0,20.97853814086961,52.23807105989691,47.42814405852669
1218,2021-05-04T16:29:02.662632Z,PL,cloudy,golf,city,normal,day,8.0,42.0,1.0,10.0,9.0,33.0,21.015619016877068,52.22094259956012,13.478571336060426
1227,2021-04-20T06:40:45.996567Z,PL,partly-cloudy-day,india,city,normal,day,5.0,8.0,1.0,4.0,0.0,26.0,20.978478038173176,52.20035933649766,28.180965235588232
1233,2021-04-17T10:20:45.884046Z,PL,cloudy,india,city,normal,day,4.0,12.0,5.0,4.0,13.0,24.0,21.005197038552986,52.22896126543686,48.4494388962597
1234,2021-04-27T15:18:49.663633Z,PL,cloudy,india,city,normal,day,2.0,25.0,1.0,5.0,24.0,35.0,20.965978340934345,52.23718407266061,22.748704557401908
1246,2021-04-20T07:34:41.115235Z,PL,partly-cloudy-day,india,city,normal,day,3.0,22.0,2.0,1.0,13.0,15.0,21.02390158842784,52.19779448146596,35.773145288913874
1247,2021-04-14T11:31:51.221568Z,PL,rain,india,city,wet,day,3.0,19.0,1.0,3.0,16.0,20.0,20.98846490784402,52.21720147108512,46.06779590467188
1248,2021-04-26T09:07:53.335452Z,PL,partly-cloudy-day,golf,city,normal,day,2.0,27.0,1.0,7.0,12.0,23.0,21.015135743286468,52.22390637729726,47.825695362008034
1250,2021-04-15T15:21:49.449137Z,PL,rain,india,city,wet,day,13.0,34.0,2.0,12.0,38.0,35.0,20.989704421772057,52.22525852450861,19.533725727091152
1252,2021-05-04T15:43:03.999097Z,PL,cloudy,india,city,normal,day,3.0,23.0,1.0,13.0,9.0,14.0,20.995687138542564,52.24265563230101,20.464638757493304
1254,2021-04-15T06:26:19.995736Z,PL,snow,india,city,wet,day,3.0,7.0,0.0,21.0,11.0,18.0,20.990909184197847,52.22549380380621,24.573631761639746
1257,2021-04-13T12:02:53.669761Z,PL,rain,india,city,normal,day,12.0,22.0,1.0,17.0,11.0,28.0,20.98468103802741,52.23059800750429,43.7919780421951
1262,2021-06-08T19:26:50.664896Z,PL,clear-night,bravo,city,normal,twilight,14.0,6.0,7.0,10.0,12.0,26.0,17.035693841319603,51.12501855030506,-3.1914916705454037
1279,2021-04-15T05:38:37.886770Z,PL,snow,india,city,wet,day,3.0,25.0,0.0,17.0,26.0,33.0,21.013636485033487,52.21690326625996,17.37717961586236
1284,2021-04-27T10:51:33.334946Z,PL,partly-cloudy-day,golf,city,normal,day,2.0,17.0,1.0,12.0,2.0,4.0,21.042101943433625,52.24990302001927,51.72383270657507
1289,2021-04-24T07:46:41.217634Z,PL,partly-cloudy-day,golf,city,normal,day,3.0,14.0,0.0,4.0,5.0,20.0,20.97213468895728,52.211753726414095,38.485635522829696
1290,2021-04-18T15:48:16.776052Z,PL,cloudy,india,city,normal,day,0.0,1.0,7.0,2.0,0.0,1.0,21.02052796849061,52.2321534548804,16.13990402264706
1291,2021-04-15T11:59:10.000217Z,PL,rain,india,city,wet,day,6.0,39.0,0.0,26.0,12.0,26.0,20.96773191151692,52.23386693045598,44.66213071404015
1314,2021-04-29T13:26:26.774695Z,PL,cloudy,india,city,normal,day,10.0,19.0,0.0,8.0,0.0,17.0,21.009593890706903,52.23353490124378,39.31798032408522
1315,2021-05-04T16:37:27.004302Z,PL,partly-cloudy-day,golf,city,normal,day,7.0,4.0,2.0,3.0,11.0,23.0,20.99293073611644,52.19683410535496,12.287533772047638
1320,2021-04-24T07:57:52.995170Z,PL,partly-cloudy-day,golf,city,normal,day,12.0,34.0,0.0,2.0,28.0,102.0,20.949564440172107,52.20919312363781,39.95972527666177
1326,2021-04-19T09:57:02.884762Z,PL,partly-cloudy-day,india,city,normal,day,10.0,24.0,6.0,3.0,16.0,45.0,20.981032213588765,52.253254355141685,48.50256960153061
1334,2021-04-29T13:16:02.663673Z,PL,cloudy,india,city,normal,day,13.0,27.0,0.0,23.0,26.0,41.0,21.021358767595505,52.20981104954838,40.63779378725927
1336,2021-04-29T14:00:12.776904Z,PL,cloudy,india,city,normal,day,4.0,46.0,1.0,7.0,3.0,51.0,20.95808545351836,52.23785588246044,34.74542102788931
1337,2021-04-17T10:16:22.779760Z,PL,cloudy,india,city,normal,day,2.0,38.0,1.0,3.0,3.0,15.0,21.004379911338543,52.23956077575745,48.3702795331876
1339,2021-05-03T19:37:43.331410Z,PL,partly-cloudy-night,golf,city,normal,night,3.0,6.0,2.0,1.0,4.0,11.0,21.05035615466005,52.23770153675487,-11.81363777398235
1352,2021-05-04T16:18:17.218620Z,PL,cloudy,golf,city,normal,day,2.0,34.0,1.0,14.0,33.0,44.0,20.98832205657842,52.22543301301124,15.151733691184518
1353,2021-04-28T17:54:44.550974Z,PL,clear-night,golf,city,normal,day,11.0,25.0,2.0,8.0,2.0,17.0,20.999847216415866,52.23342134135356,0.2214862437748195
1355,2021-05-04T16:28:54.995871Z,PL,cloudy,golf,city,normal,day,11.0,28.0,2.0,5.0,17.0,34.0,21.01572531267793,52.22161372027024,13.531443331958116
1356,2021-04-26T08:55:17.223005Z,PL,partly-cloudy-day,golf,city,normal,day,6.0,26.0,2.0,8.0,20.0,46.0,20.98236092914637,52.22981656700207,46.77089183679683
1360,2021-05-04T14:40:18.227191Z,PL,cloudy,golf,city,normal,day,5.0,21.0,3.0,1.0,3.0,35.0,20.981217737670526,52.22958932772246,30.018734674656294
1362,2021-04-14T07:07:00.889805Z,PL,rain,india,city,wet,day,4.0,24.0,4.0,3.0,41.0,22.0,20.997022757304432,52.23269343136452,30.119813378086636
1363,2021-10-11T17:31:33.998758Z,HU,cloudy,golf,city,normal,night,5.0,15.0,3.0,10.0,8.0,27.0,19.05601025797478,47.51110188097797,-15.84630087927836
1365,2021-04-28T18:12:20.999373Z,PL,clear-night,golf,city,normal,twilight,7.0,3.0,1.0,3.0,0.0,18.0,20.9839042588414,52.26901413081058,-2.588809053536508
1370,2021-04-18T16:35:36.889735Z,PL,cloudy,india,city,normal,day,5.0,17.0,1.0,3.0,22.0,40.0,20.987818088554157,52.22606598750246,8.978104779120656
1372,2021-04-28T17:51:09.114601Z,PL,clear-night,golf,city,normal,day,4.0,26.0,1.0,15.0,7.0,17.0,20.98189456483092,52.229731904155415,0.6111054846678314
1373,2021-04-15T13:10:16.107045Z,PL,rain,india,city,wet,day,1.0,10.0,1.0,2.0,0.0,14.0,21.00715598724137,52.251209328543176,37.66427051298553
1377,2021-04-29T13:26:37.108212Z,PL,cloudy,india,city,normal,day,10.0,27.0,2.0,9.0,11.0,27.0,21.00932465166153,52.23398798840418,39.31798032408522
1380,2021-04-29T13:14:48.329069Z,PL,cloudy,india,city,normal,day,2.0,32.0,0.0,23.0,21.0,43.0,21.021608908129046,52.20922475883162,40.86575800729496
1385,2021-04-28T08:01:09.443227Z,PL,clear-day,india,city,normal,day,3.0,30.0,1.0,11.0,6.0,14.0,21.00562507602543,52.23457712734268,41.54313993167817
1388,2021-05-04T07:39:50.558800Z,PL,cloudy,golf,city,normal,day,7.0,23.0,4.0,6.0,24.0,71.0,21.010904800173368,52.23103055398966,40.45366802599362
1391,2021-04-19T10:47:36.669477Z,PL,partly-cloudy-day,india,city,normal,day,3.0,30.0,2.0,5.0,16.0,20.0,20.99556274162757,52.23989758761184,49.18817194076193
1396,2021-04-17T10:20:30.883783Z,PL,cloudy,india,city,normal,day,9.0,64.0,0.0,19.0,20.0,48.0,21.004774625578364,52.22963234774193,48.4494388962597
1402,2021-04-27T15:21:51.333329Z,PL,cloudy,india,city,normal,day,2.0,15.0,1.0,9.0,4.0,8.0,20.95092837305761,52.23850387593488,22.34372101381362
1406,2021-04-27T08:42:55.445261Z,PL,partly-cloudy-day,golf,city,normal,day,3.0,26.0,1.0,10.0,0.0,26.0,21.084723488851928,52.24728549627314,45.86386813902105
1409,2021-05-04T06:55:40.439983Z,PL,partly-cloudy-day,golf,city,normal,day,3.0,28.0,1.0,2.0,0.0,11.0,20.976853229597705,52.23537397153749,34.254079334595964
1411,2021-04-15T16:35:58.559058Z,PL,rain,india,city,normal,day,5.0,41.0,1.0,4.0,13.0,37.0,21.018484492722063,52.183444015178985,8.301913899493158
1421,2021-04-18T16:52:49.440530Z,PL,cloudy,india,city,normal,day,9.0,12.0,1.0,11.0,19.0,28.0,20.93086123188549,52.22373043361066,6.428441667845121
1427,2021-04-27T06:25:37.110136Z,PL,clear-day,golf,city,normal,day,2.0,16.0,3.0,2.0,5.0,15.0,21.016310448963548,52.21520821639439,28.0109319750148
1436,2021-04-14T11:41:51.998488Z,PL,rain,india,city,wet,day,7.0,25.0,2.0,1.0,14.0,26.0,20.995812569459492,52.22642831202372,45.537351608705656
1438,2021-04-14T09:37:09.004120Z,PL,rain,india,city,wet,day,2.0,2.0,3.0,5.0,0.0,6.0,21.03798855294145,52.25616388489115,45.79841044195274
1467,2021-05-04T07:46:41.331842Z,PL,cloudy,golf,city,normal,day,3.0,39.0,2.0,5.0,26.0,38.0,21.01971275475482,52.2118995873213,41.34316879988765
1468,2021-10-11T09:45:18.112284Z,HU,partly-cloudy-day,golf,city,normal,day,2.0,23.0,5.0,24.0,1.0,31.0,19.052552293957937,47.50236654624444,34.292963985387594
1471,2021-04-15T14:26:17.892026Z,PL,rain,india,city,wet,day,24.0,35.0,0.0,12.0,15.0,32.0,21.00158396977461,52.24368399408864,27.605001092680787
1476,2021-04-27T08:34:59.337103Z,PL,partly-cloudy-day,golf,city,normal,day,3.0,8.0,0.0,25.0,0.0,14.0,21.08655389791613,52.24349693730513,45.04669546766302
1477,2021-02-24T09:38:50.332388Z,FR,clear-day,golf,city,normal,day,6.0,17.0,10.0,25.0,8.0,21.0,5.384170819875685,43.285229880448334,29.440758303986076
1487,2021-04-29T09:19:04.662549Z,PL,partly-cloudy-day,golf,city,normal,day,2.0,40.0,1.0,18.0,4.0,19.0,20.97767648996254,52.239424927642,49.6610243108441
1489,2021-04-26T18:31:03.219899Z,PL,partly-cloudy-night,golf,city,normal,twilight,8.0,2.0,1.0,1.0,3.0,14.0,20.983536214000733,52.26942781990988,-5.647414893692954
1492,2021-04-29T13:32:18.114144Z,PL,cloudy,india,city,normal,day,29.0,51.0,0.0,13.0,10.0,53.0,21.003807588250805,52.24207592592841,38.55288096284645
1494,2021-04-14T11:45:47.002368Z,PL,rain,india,city,wet,day,2.0,46.0,0.0,6.0,11.0,28.0,20.985835807124595,52.22908402447574,45.291008044471326
1497,2021-04-20T17:24:04.777807Z,PL,partly-cloudy-day,india,city,normal,day,7.0,9.0,4.0,2.0,27.0,36.0,21.0429544706495,52.244120406773646,2.353589195934063
1504,2020-10-09T11:04:23.221233Z,DE,rain,golf,city,wet,day,2.0,8.0,17.0,39.0,9.0,40.0,8.676370415694455,50.11189446801671,33.179002948489995
1512,2021-04-29T09:38:24.115933Z,PL,partly-cloudy-day,golf,city,normal,day,8.0,21.0,1.0,9.0,12.0,29.0,21.027561819150183,52.23792067391295,50.91052386125663
1513,2021-04-24T08:22:34.553244Z,PL,partly-cloudy-day,golf,city,normal,day,9.0,29.0,0.0,10.0,41.0,54.0,20.955783103358435,52.22779655590232,42.787700977761865
1515,2021-04-15T11:27:26.666287Z,PL,rain,india,city,wet,day,10.0,16.0,1.0,11.0,20.0,41.0,21.010934492342678,52.23570932148797,46.62298967829837
1530,2021-04-29T13:41:10.223577Z,PL,cloudy,india,city,normal,day,2.0,33.0,1.0,2.0,4.0,13.0,20.985153009145478,52.2518344916508,37.35147688915016
